Platform,color,model,posted_date,price,release_date,storage,title,description
중고나라,화이트,iPhone 11 Pro,2026-03-21,150000,2019,256GB,아이폰11프로 화이트 256G 판매합니다,"아이폰11프로 화이트 256g 판매합니다  2월20일 기준 배터리 효율 78%입니다  기기 정상해지 했으며 바로 실사용 하시면 됩니다  전면부 찍힘 있습니다 참고해주셔야 합니다!!( 측면, 후면, 렌즈는 다 정상 )  그 외 소리, 키보드, 화면 등 다 정상입니다 +a 라이트닝 케이블, 전용 유선 이어폰 같이 드려요  편하게 문의주세요  택배거래는 4000원 포함입니다"
중고나라,,iPhone 11 Pro,2026-03-22,170000,2018,256GB,아이폰 11 프로 256GB 팝니다.,"배터리 성능 최대치는 67%입니다. 외부 A급, 박스X, 액정생활기스(보호필름 부착하면 안보임)"
중고나라,,iPhone 11 Pro,2026-03-22,260000,2019,256GB,아이폰11프로 256기가,아이폰 11프로 256기가 배터리 성능 아직 남았고 수리이력 없습니다 연락주세요  안전결제 환영 네고 불가능합니다
중고나라,,iPhone 11 Pro,2026-03-21,170000,2019,256GB,아이폰11 프로 256 판매 중고,아이폰 11프로 팔아요 제가 휴대폰을 교체하면서 판매하는 겁니다 1년 전에 밧데리 정품으로 교체했습니다  케이스 몇개 같이 드려요. 찍힘이나 그런 거 없이 깨끗하게 썼었어요  택배거래시 착불
중고나라,,iPhone 11 Pro,2026-03-23,180000,2019,256GB,아이폰11프로256기가,아이폰 11프로 256기가입니다 배터리 성능 75% 사설 이력없구  안되는거없이 모든 기능 정상작동 합니다  액정 화소 나간곳 없이 깨끗하게 나옵니다  보호필름 미부착으로 액정에 잔기스 좀 있습니다 액정 켜져잇으면 티가 거의 나지않으며 보호필름 붙이면 티 잘 안나기도 합니다  배터리 성능은 좀 낮지만 저녁에 퇴근할때까진 꺼지지 않더라구요  정상해지되엇으며 구성품은 박스만 잇습니다
중고나라,,iPhone 11 Pro,2026-03-21,220000,2019,256GB,아이폰 11 프로 256,아이폰 11 프로이고 아마 작년 여름엔가 공식 베터리 교체 했었습니다 이 후 사용을 거의 하지 않았고 구매 시 초기화 후 보내드립니다 연락 주세요!
중고나라,,iPhone 11 Pro,2026-03-22,170000,2019,64GB,아이폰 11프로,아이폰 11프로 64기가 배터리는 사설 수리 하여 성능 100퍼센트입니다! 액정에 기스 많은 편이며 현재 필름 부착중입니다! 측면에는 사진과 같습니다! 세컨폰으로 사용하셔도 좋아요! 모든기능 정상작동! 안전거래 가능합니다!
중고나라,,iPhone 11 Pro,2020-09-05,209000,2019,64GB,아이폰 11프로 64GB s급 급처,아이폰 11프로 입니다 화면멍 카메라깨짐 없구요! 사진용으로쓰다가 급해서 처분해요 ㅠㅠ 배터리효율 81프로입니다
중고나라,,iPhone 11 Pro,2026-03-22,170000,2019,256GB,아이폰11프로 256 팝니다,"아이폰 11 Pro 256GB 모델입니다  - 배터리 성능 최대치 100% (사설업체에서 교체하였습니다) - 저장 공간 256GB - 사진에서 보시는 것처럼 테두리, 충전기단자 꽂는 부분 찍힘이 있습니다 사용하시는데에는 전혀 이상없구요 -폰을 바꾸어 내놓습니다 -구성품은 폰+쓰던케이스 입니다  수원직거래입니다"
중고나라,골드,iPhone 11 Pro Max,2026-03-08,400000,2018,128GB,"아이폰11프로, 11프로맥스","아이폰 11 Pro 128gb, 골드색상 아이폰 11 pro max , 64gb 미드나이트 그린 색상 박스도 같이 드립니다 배터리 효율 약 80프로 정도.. 깨끗합니다.  와서 보시고 구매하셔도 됩니다.  초기화 해놧습니다  직거래 인천, 두대 일괄 45"
중고나라,그린,iPhone 11 Pro Max,2026-03-22,350000,2019,256GB,아이폰 11프로맥스 그린 256기가,아이폰 11프로맥스 그린 256기가 입니다 북미판이며 서브폰으로 쓰다가 잘안쓰게되어 팝니다 배터리 100이며 교체한적 없습니다 기능 모두 정상 작동합니다. 앞면에 미세 실기스 조금씩 있으나 필름 붙이면 안보입니다. 뒷면은 깨끗해요 본체만 있어요 새건 아니지만 별로 사용 안한 정품 가죽 케이스 및 실리콘 케이스도 드립니다 직거래 및 택배거래 모두 가능해요
중고나라,그린,iPhone 11 Pro Max,2026-03-23,270000,2019,256GB,아이폰 11프로맥스 그린,사용하던 아이폰이고 새폰 변경해서 판매 합니다 사재로 액정 및 배터리 교체 했고 사용하는데 아무 문제 없습니다 배터리는 얼마전에 교체 해서 90퍼센트 이상으로 알고 있습니다 초기화해뒀고 바로 사용할수 있습니다 전면 및 측면 생활 기스 이외 없습니다 항상 케이스 착용해서 사용해서 깨끗합니다 256gb입니다 구입하실분만 연락주세요
중고나라,그린,iPhone 11 Pro Max,2026-03-23,290000,2019,512GB,아이폰11프로맥스 그린 512GB,아이폰11프로맥스 그린 512GB 단품이구  나름 깨끗하게 사용했습니다 약간의 기스와 생활감 있습니다 기능 및 이상 없습니다 휴대폰 변경하게 되어 판매해요  그 외 문의사항은 연락주세요 ^_______^
중고나라,블랙,iPhone 11 Pro Max,2026-03-22,280000,2019,256GB,아이폰11프로맥스 256 블랙,아이폰11프로맥스 256 블랙 기능 이상 없구요 외관도 사용감 외 크게 하자 없습니다 단품이구 나름 깨끗하게 사용했어요  그 외 문의사항은 연락주세요 ^_____^
중고나라,실버,iPhone 11 Pro Max,2026-03-19,210000,2019,256GB,아이폰11프로 맥스 256 실버,"전면,사이드 생활기스 존재합니다. 큰 찍힘은 없고 사설수리 이력 없습니다. 배터리웨어 74% 페이스아이디 정상입니다."
중고나라,,iPhone 11 Pro Max,2026-03-19,280000,2019,256GB,아이폰 11 프로 맥스 256g 팝니다,"아이폰 11 프로 맥스 256g 팝니다.  상태는 사진에 보시는 바와같이 찍힘 없고 기스도 거의 없다시피 합니다. 완전 깨끗하다고 보시면 됩니다. 상태 매우 좋습니다.  박스 풀입니다. 충전기등은 제가 사용중이라 없습니다.  보호필름 새걸로 교체 해놨고 카메라 보호 가드, 렌즈보호필터까지 새걸로 풀로 붙혀놔서 그냥 바로 쓰시면 되겠습니다.   보호필름 1개 새거 드립니다.  거래는 평일 오전 9시 ~ 오후 6시 까지는 가양역 7번출구 다이소 앞에서 가능하고  그 외 시간은 향동지구 2단지 앞에서 가능합니다.  택배거래도 가능합니다"
중고나라,,iPhone 11 Pro Max,2026-03-17,340000,2019,256GB,아이폰 11 프로 맥스 256GB 새 제품(배터리 100%),? 아이폰 11프로 맥스 256GB ? 개봉 후 보관만 한 완전 새 제품 ? 미세한 기스나 흠 전혀 없음/출고시 붙어 있는 보호 필름 붙인 채 보관(잠시 떼고 사진 촬영) ? 배터리 성능 상태 100% ? 박스만 없음
중고나라,그린,iPhone 12,2026-03-22,270000,2020,128GB,애플 아이폰12 128기가 그린 S급 판매합니다,"애플 아이폰12 128기가 그린 배터리 94% S급 판매합니다 배터리는 애플스토어에서 정품으로 교체했습니다 필름, 케이스 사용해서 흠집 없습니다 다이소 투명 케이스 같이 드림니다. 자녀 폰으로 추천 드립니다. 직거래는 운정3동 근처에서 가능하고 택배 거래시 반값택배로 보내드립니다"
중고나라,그린,iPhone 12,2026-03-18,180000,2020,128GB,아이폰12 그린 128기가,아이폰12 128기가 그린 색상입니다. 전체적으로 깨끗한 상태이고 정상 작동합니다. 실사용감은 있지만 큰 손상 없이 관리 잘 된 제품이에요.
중고나라,민트,iPhone 12,2026-03-22,110000,2020,128GB,아이폰 12 민트 128 GB,아이폰 12 민트 색상 128 GB 제품입니다.  주의 사항 1. 생활 기스 존재 (사진 참고) 2. 후면 액정 파손 (사진 참고) 3. 카메라 사설 수리 이력 4. 배터리 사설 교체 이력 (25년 11월)  이외의 기능/외관상 하자는 없습니다.
중고나라,민트,iPhone 12,2020-09-05,190000,2020,64GB,아이폰12 민트 64g,베터리 78% 입니다 미세한 생활기스 있을 수 있지만 눈에 띄는 큰 기스 하자는 없습니다 신지모르 액보 새거 하나 드리고 박스 그리고 충전선은 사용하지 않습니다  직거래는 부산에서 가능하고 택배는 4000원 추가 됩니다.  네고 문의에는 답장이 가지 않습니다 ㅠㅠ
중고나라,블랙,iPhone 12,2026-03-23,100000,2018,128GB,아이폰12 블랙 128GB (페이스아이디X),"수리이력X(사설,정식수리 모두) 화면 잔기스, 까짐O 스피커 충전 카메라 기능문제 없음 공장초기화 완료 배터리효율 66%라 배터리 갈아 쓰셔야 해요 페이스 아이디 기능 고장나서 싸게 팝니다  택배비 3천원"
중고나라,블랙,iPhone 12,2026-03-23,250000,2020,256GB,"아이폰 12 256g, 블랙","상태좋고 기능상 이상 없으며 생활기스정도 있을수 있습니다. 배터리성능 86%, 그외 상태 좋아서 이상사항은 없어요.  택배거래 가능 안전거래 가능 직거래는 목요일, 금요일 성수역에서 가능"
중고나라,블루,iPhone 12,2026-03-20,161000,2020,128GB,아이폰12 128기가 블루,스마트폰 블루 색상 판매합니다. 전체적으로 깨끗한 상태이고 정상 작동됩니다. 실사용감은 있지만 큰 손상 없이 관리 잘 된 제품이에요. 배터리 성능은100프로고 폰 모서리에 미세한 기스 많아요. 카메라 성능은 완전멀쩡하고 디스플레이 정품교체이력 있습니다. 화면 잔상이나 멍은 일절없습니다. 급처합니다. 내고됩니다.
중고나라,블루,iPhone 12,2026-03-21,190000,2020,256GB,아이폰 12 블루 256기가 판매합니다,아이폰 12 블루 색상 256GB 모델입니다  - 저장 공간은 256GB입니다 - 액정 보호 필름 한장 있는데 드려요 -페이스아이디 잘됩니다 - 정상동작하는 제품입니다
중고나라,블루,iPhone 12,2026-03-21,140000,2020,64GB,아이폰 12 64G 데모폰,"모델명: 아이폰12 블루 64G 기능하자 : 무 생활약기스  배터리 : 72% 특이사항 : 데모폰 (대리점 또는 판매점 전시용 또는 홍보용 , 기능 외관 모두 판매용과 동일)"
중고나라,블루,iPhone 12,2020-09-05,200000,2020,64GB,아이폰 12 64GB,"아이폰 12 64GB 블루 판매합니다. 미니 아닙니다.  -찍힘/기스 ?? -필름 부착 ?? -여분 투명 케이스 , 필름 증정 -효율 74%  단순개봉급 컨디션입니다.  직거래는 의정부 경찰서, 의정부역 근처에서 가능해요. 미리 조율하면 수락산역 , 노원역에서도 가능합니다.  010-8삼9삼-삼56삼 혹은 채팅 주세요!"
중고나라,퍼플,iPhone 12,2026-03-07,258000,2020,128GB,아이폰12 퍼플 128GB/71%,"?외관 상태 : 사이드찍힘,기스/카메라테두리긁힘 (사진참고) ?잔상 유무 : 무 ?배터리 성능 : 71% ?구입일 : 2021/05/25   정상해지 단말기로 25% 선택약정 가능해요 ??? 페이스아이디, 카메라 등 모든 기능 정상이에요 ????  직접거래 : 가능 (매장 방문 필요 *퀵은 별도 비용 발생) 택배거래 : 택배 마감 전 입금 시 당일 발송 (보통 3-4시) 소중한 기기인만큼 에어캡에 꼼꼼하게 싸서 보내 드릴게요(?? ˘ ³˘)  ?분실/도난 단말기는 취급하지 않습니다. ?중고다보니 아주 미세한 기스 정도는 있을 수 있습니다. ?구매 후 기기에 문제가 있는 경우 언제든지 문의 가능 합니다. (기재되지 않은 기능 문제가 있을시 교환 또는 환불 해드립니다.)  Y1543"
중고나라,퍼플,iPhone 12,2026-03-23,180000,2020,128GB,아이폰 12 128GB,아이폰 12퍼플 색상입니다 수리이력없습니다 배터리 성능 최대치는 80%입니다 앞 뒤 및 카메라 렌즈 깔끔하고 모서리 부분에 약간의 찍힘이 있습니다(사진 참고) 케이스 씌우면 티 안 납니다 깔끔하게 써서 이것말고는 사용하시는데 문제 전혀 없습니다 박스는 이사오면서 버려서 없습니다 맥세이프케이스 하나 같이 드립니다
중고나라,퍼플,iPhone 12,2026-03-17,139000,2020,128GB,아이폰12 퍼플 128 급쳐합니다,"아이폰12 퍼플 128기가 판매합니다. 약 4년 사용하였으며 배터리 성능은 78%입니다. 사설에서 정품배터리 교체하였습니다. 13,14에 비해 10g정도 가벼워서 정말 잘 사용한 폰입니다만 충전 단자가 박혀있습니다. 맥세이프 충전 잘 되지만 현재 유선충전은 되지 않아 핀셋으로 빼서 사용하시거나, 수리하실분이 구매하시면 좋겠습니다. 감안하여 싸게 올립니다. 자잘한 기스들 있으며 사진으로 첨부하였습니다. 기기 단품입니다!"
중고나라,퍼플,iPhone 12,2020-09-05,280000,2020,128GB,아이폰12 퍼플,"아이폰12 퍼플 128GB 2개월 정도만 썼고, 기스나 하자 없고 페이스 아이디 정상작동 합니다. 배터리 성능93  28에 팝니다"
중고나라,퍼플,iPhone 12,2026-03-23,350000,2020,256GB,아이폰12 128GB IOS16.3.1,아이폰12 128GB 정상해지 - 35만원 IOS 16.3.1 버전입니다 퍼플 / 알뜰폰 포함 모든통신사 호환됩니다 구성품은 없는 기기 단품입니다 액정 기스 약간 / 뒷면 깨끗 / 테두리 잔기스 화면 무잔상 번인없습니다  기능 정상 - 배터리 효율 85% 선택약정 25%요금할인 가능합니다 정상적으로 해지된 확정기변 전산기변 가능한상태입니다 유심끼우시고 바로 쓰실수 있습니다  거래방식은 직거래 택배거래 가능합니다  직거래는 서울 마포 공덕역 가능합니다 새벽2시까지는 거래가능합니다  빠른거래 우선입니다 확실한 거래 약속 부탁드립니다!!  연락처 : o1o .7576. 2564  중고나라 채팅이나 문자주시면 빠른응대 가능합니다
중고나라,퍼플,iPhone 12,2026-03-16,185000,2020,256GB,아이폰12 256g 보라색 판매합니다,아이폰 12 보라색 256g  모서리 생활기스 흠집 있습니다.   박스와 충전케이블외 다른 구성품은 없습니다  배터리상태 79%  택배 또는 직거래 합니다
중고나라,퍼플,iPhone 12,2026-03-23,210000,2020,64GB,아이폰12 64GB 퍼플,"아이폰 12 64GB 퍼플 색상 판매합니다 배터리 성능은 80% 확인후, 충전후 보관중입니다.  북미버전 unlocked phone(자급제 가능)입니다.  수리교체이력 전혀없고, 화면에 미세한 생활 흔적만 제외하면 신품 컨디션입니다.  보시고 구매 결정하셔도 좋습니다."
중고나라,화이트,iPhone 12,2026-03-23,185000,2020,128GB,아이폰12 128GB 화이트,"안녕하세요 저희 상상모바일은 중고폰 전문 업체입니다. 등록된 모든 제품 사진은 실사이며 꼼꼼하게 확인 후 구매해 주시면 감사하겠습니다.  제품 안내  아이폰12 128GB  등급 : 외관C급 판매가격 : 190,000원 색상 : 화이트 3사 및 알뜰폰 호환 가능 배터리성능 : 77%  액정 잔상없고,  외관 생활기스,찍힘 있습니다. 사진 참고 부탁드립니다~^^!  거래 방법  직거래, 택배거래(CJ대한통운+4000원), 퀵 거래(고객 부담) 등 모든 거래 가능하며 언제든지 문의 주세요! 늦은 시간 또는 퇴근 이후에는 다소 답변이 느릴 수 있습니다.  직거래 위치 구의역 도보 5분 거리 영업시간 : 오전 10시부터 오후 7시까지 (12시~13시 점심 및 휴게시간)  제품 구매 또는 문의는 [010- 8363- 0737] 부재시 문자 주세요."
