posted_date,model,inch,release_year,chip,ram,storage,price,title,description,release_price
2025-05-02,macbookair,15,2024,m3,16gb,256gb,1200000,맥북에어m3 15인치 16GB 256GB 최초사용일 25.3.14,"📢 제목에 ""제조사/ 브랜드 명""과 ""상품명(ex. 맥북 에어 13)”를 넣어 작성하면, 보다 빠른 판매가 가능합니다! 
📢 게시글 작성 시 배송 방법에 “직거래”와 “내 위치” 설정할 경우, 보다 빠른 판매가 가능합니다! 








🚨회원님의 거래 게시글을 노린 중고나라 운영진 사칭 피싱 사이트를 주의하세요🚨 
맥북에어m3 15인치입니다.
16GB
256GB
최초사용일 25.3.14입니다.

흠집없고.. 박스 모두 있으며...
충전선은 있으나.. 충전기는 없습니다.",2160000
2025-05-01,macbookpro,14,2021,m1pro,32gb,1tb,1550000,(판매완료)맥북 프로 고급형 14 스그 M1 Pro 10코어,크기: 14인치 색상: 스페이스그레이 상세: M1 Pro 10코어  램   : 32GB 저장공간: 1TB  배터리 사이클 87 성능최대치 98 생산년월 22년 1월  우측상단 살짝 찍힘있습니다.  풀박스 충전기 세트로 드립니다.  수서역에서 직거래합니다,3500000
2025-05-01,macbookair,13,2024,m3,8gb,256gb,950000,맥북에어 m3 13인치 256,외관 깨끗해요 직거래 선호해요 인천 청라에서 가능해요 직거래 5만원 깎아드림,1590000
2025-04-30,macbookpro,14,2023,m2max,32gb,1tb,2100000,맥북 프로 14 실버 M2 Max 12코어 30코어 32기가 1테라,"- 쿠팡 구입  - 애플케어 플러스 2026.07.20 까지  - 수령 후 케이스 착용 상태로 사용하여 기스, 찍힘 등 없음  - 아이메시지, 페이스 타임, 아이클라우드 로그아웃 후 초기화 상태  - 구성품 미사용 박스 풀셋 + 케이스티파이 케이스  - 거의 이동 없이 데스크에서만 사용했고 16인치 기변으로 판매  - 수도권 내 협의 후 직거래만  - 저 있는 곳까지 와 주시면 적정 네고 가능합니다",4560000
2025-04-30,macbookair,15,2023,m2,8gb,256gb,855000,맥북 에어 15 M2칩 미국판,"맥북 에어 15인치 M2 칩, 256GB 모델입니다  - 8코어 CPU, 10코어 GPU - 8GB 통합 메모리 - 15.3형 Liquid Retina 디스플레이 - MagSafe 3 충전 포트, Thunderbolt/USB 4 포트 2개  케이스 모서리 부분 깨짐있는데 핸드폰이랑 부딪히면서 깨진거고 전혀 기스나 흠집없습니다 외부엔 들고 나간 적도 없고 사용전 케이스 및 필름 부착 / 키스킨까지해서 애지중지 썼어요  충전기는 없습니다",1890000
2025-04-30,macbookair,13,2020,m1,16gb,256gb,650000,맥북 에어 M1 16 / 256,"📢 제목에 ""제조사/ 브랜드 명""과 ""상품명(ex. 맥북 에어 13)”를 넣어 작성하면, 보다 빠른 판매가 가능합니다! 
📢 게시글 작성 시 배송 방법에 “직거래”와 “내 위치” 설정할 경우, 보다 빠른 판매가 가능합니다! 


맥북 에어 M1 실버 색상입니다

- 칩: Apple M1, 8코어 CPU, 7코어 GPU
- 16GB RAM, 256GB 저장 공간
- 13.3형 디스플레이

배터리 성능 최대치는 86%, 사이클 수는 82회입니다
찍힘 및 큰 기스 없이 깨끗합니다
충전기 및 하드케이스 같이 드려요

분당 서현 직거래 희망합니다





🚨회원님의 거래 게시글을 노린 중고나라 운영진 사칭 피싱 사이트를 주의하세요🚨",1560000
2025-04-30,macbookair,13,2020,m1,16gb,256gb,600000,맥북에어 m1 256 / 16,"애플 맥북 에어 M1 모델 (256GB / 16GB RAM) 판매합니다.
구매 후 사용을 거의 안해서 새거나 다름 없습니다.
동일 스펙대비 저렴한 값에 올립니다.

배터리 성능 97%
싸이클수 38

포함품: 본품 + 정품 충전기 + 케이블
박스는 없습니다.

직거래는 경기광주에서 가능하며 택배거래 가능합니다.",1560000
2025-04-29,macbookair,15,2024,m3,8gb,256gb,1300000,m3 맥북 에어 15인치 실버 16/512,"집에서만 사용해서 파임 및 기스 전혀 없습니다

다만 제가 빨간원 표시 한 부분에 매우 희미한 흔적? 같은게 있습니다.

풀박스이며 택포입니다.

+
네이버 안전거래도 가능하나 무조건 착불로만 하며
재미로 반품하시는 분들을 방지하기 위하여
추가로 10만원을 저한테 입금하시고
구매확정하시면 제가 돌려드립니다.
다만 반품시 렌탈비로 10만원은 제가 가집니다.
이렇게하지 않으면 안전거래가 판매자한테 너무 부당하기 때문에 어쩔 수 없는 점입니다.",1890000
2025-04-29,macbookair,13,2022,m2,16gb,256gb,900000,맥북에어 M2 13 16/256 스타라이트 애케플 1년,"맥북에어 M2 / 13인치 / 16기가 메모리 / 256 SSD

스타라이트 색상

배터리 96% 사이클 41회

애플케어플러스 26년 11월까지 (보증 1년반) 남음

박스 및 구성품 모두 드립니다


사자마자 하드 쉘 씌우고 사용해서

외관 스티커, 흠집이나 찍힘은 없습니다

대부분 집에서 클램쉘로 유튜브용으로 사용했습니다

맥미니로 갈아타서 팝니다


애케플 양도는 돌아오는 평일에 틀림없이 해드립니다

직거래는 광주광역시 가능하시고

나머진 택배비 별도 5천원 추가됩니다

당근과 중나 외 타 사이트에서 같은 사진이 보이면 사기입니다",1960000
2025-04-28,macbookair,13,2020,m1,8gb,512gb,850000,맥북에어 m1 16 512기가,"📢 제목에 ""제조사/ 브랜드 명""과 ""상품명(ex. 맥북 에어 13)”를 넣어 작성하면, 보다 빠른 판매가 가능합니다! 
📢 게시글 작성 시 배송 방법에 “직거래”와 “내 위치” 설정할 경우, 보다 빠른 판매가 가능합니다! 

맥북에어 m1 16 512기가 판매합니다
회사 데이터 백업용으로만 사용해서 실사용 시간 매우 적습니다
배터리 95%입니다
생활기스 있으나 크게 눈에 띄지는 않습니다
사진 참고해주세요
박스는 없으며 충전 단자와 케이블 함께 드립니다
판매 위해 초기화해놓은 상태
직거래 평일 약수역 동대입구역
주말 서울숲역 뚝섬역에서 진행합니다




🚨회원님의 거래 게시글을 노린 중고나라 운영진 사칭 피싱 사이트를 주의하세요🚨 
 
 
 
 
 
📢 제목에 ""제조사/ 브랜드 명""과 ""상품명(ex. 맥북 에어 13)”를 넣어 작성하면, 보다 빠른 판매가 가능합니다! 
📢 게시글 작성 시 배송 방법에 “직거래”와 “내 위치” 설정할 경우, 보다 빠른 판매가 가능합니다! 








🚨회원님의 거래 게시글을 노린 중고나라 운영진 사칭 피싱 사이트를 주의하세요🚨",1560000
2025-04-28,macbookair,13,2020,m1,16gb,512gb,600000,맥북에어 m1 16GB 512 13인치,"애플 맥북에어 M1, 16GB 램 모델입니다  - 칩: Apple M1 - 메모리: 16GB - 저장 공간: 512GB  - 디스플레이: 13인치",1830000
2025-04-28,macbookair,13,2020,m1,16gb,256gb,590000,맥북에어 m1 램 16기가 256GB 판매,"구성품 : 본체 ,충전기

상태 : 전체적으로 좋아요 기스 거의없습니다

배터리효율 86퍼 사이클수 157입니다

가격 : 590,000(네고어렵습니다)

택배거래 : 5,000원 추가

직거래 : 독산동 1057-3 혹은 (평일 오후 5시반 이후 혹은 주말)
독산현대지식산업센터(평일 오후 5시이전)",1560000
2025-04-28,macbookair,13,2022,m2,8gb,256gb,515000,맥북 2022 에어 m2  256gb  8gb,배터리 성능 94퍼센트 입니다  액정 물먹음 있지만 감안하고 사용하셔도 됩니다 성능 이상 없으며 액정 교체하면 아마 30근처 나올겁니다  솔직히 좀 어둡긴해도 그냥 싼값에 사용 하셔도 좋을 것 같습니다 수수료 때문에 어쩔 수 없이 판매 가격에서 추가해서 올립니다,1690000
2025-04-26,macbookair,13,2024,m3,24gb,1tb,1880000,맥북 에어  M3 / 24GB / 1TB / 13인치,"스타라이트 컬러이고, 영문 자판입니다  책상 위에서만 썼구요 문서작업용으로만 사용해서 사용감 없습니다~~ 구성품 미사용 풀박  직거래는 금천우체국 주변에서 가능해요🙌🏻",2670000
2025-04-26,macbookair,15,2023,m2,8gb,512gb,1120000,[S급]맥북 에어 M2 15인치 8GB/512GB 미드나이트 풀박스 구성,"맥북에어 m2 15인치 8CPU/ 10GPU 8G Ram / 512GB  배터리사이클 60 배터리 100% 입니다 집에서만 사용하여 상태 매우 좋습니다 충전기도 듀얼 충전기입니다 화면 13인치는 작아서 15인치가 좋아요 맥북 에어 m2의 경우,기본 256gb 모델은 속도 이슈가 있는데 512gb부터는 제 성능을 발휘합니다  미드나이트 색이 오묘하게 이쁩니다 박스와 충전기 다 있어요 현재 초기화 해놨습니다 고가 전자제품이라 직거래 선호하지만 택배거래도 가능합니다",2160000
2025-04-26,macbookair,15,2023,m2,8gb,512gb,1120000,[S급]맥북 에어 M2 15인치 8GB/512GB 미드나이트 풀박스,"맥북에어 m2 15인치 8CPU/ 10GPU 8G Ram / 512GB  배터리사이클 60 배터리 100% 입니다 기스 스크래치 없고 집에서만 사용하여 상태 매우 좋습니다 충전기도 듀얼 충전기입니다 화면 13인치는 작아서 15인치가 좋아요 맥북 에어 m2의 경우,기본 256gb 모델은 속도 이슈가 있는데 512gb부터는 제 성능을 발휘합니다  미드나이트 색이 오묘하게 이쁩니다 박스와 충전기 다 있어요 현재 초기화 해놨습니다 고가 전자 제품이라 직거래 선호합니다",2160000
2025-04-26,macbookair,15,2023,m2,16gb,256gb,1000000,맥북 에어 15인치 M2 램 16기가 실버 (램 16G / SSD 256G),"📢 제목에 ""제조사/ 브랜드 명""과 ""상품명(ex. 맥북 에어 13)”를 넣어 작성하면, 보다 빠른 판매가 가능합니다! 
📢 게시글 작성 시 배송 방법에 “직거래”와 “내 위치” 설정할 경우, 보다 빠른 판매가 가능합니다! 








🚨회원님의 거래 게시글을 노린 중고나라 운영진 사칭 피싱 사이트를 주의하세요🚨 
맥북 에어 15인치 M2 실버 (램 16GB, 16G, 16기가 / SSD 256GB)

상태: 외관 깨끗하고 기능 이상 없어요
특이사항: 램 16기가 업그레이드 / 영문자판

배터리: 사이클 80, 수명 100%
구매시기: 23년말 구매 (제조 23년 6월)

와이프와 함께 M4 신형으로 교체하면서 판매합니다. (기본형 + 램 16기가 총 2개 판매 중)

직거래: 강동구 올림픽파크포레온 3단지 / 분당 정자역 4번출구",2160000
2025-04-25,macbookair,15,2024,m3,8gb,256gb,1200000,맥북에어m3 15인치 16램 256gb 풀박스,"2024
맥북 에어 m3 16램 256gb 
작년 11월에 구매했고 외부 케이스 끼고 사용했습니다 
사용흔 거의 없다고 보시면 돼요
풀박입니다! 로지텍 블루트스 마우스 드려요






🚨회원님의 거래 게시글을 노린 중고나라 운영진 사칭 피싱 사이트를 주의하세요🚨",1890000
2025-04-25,macbookair,13,2024,m3,8gb,256gb,1200000,맥북에어 m3 16램 256gb,"2024
맥북 에어 m3 16램 256gb 
작년 11월에 구매했고 외부 케이스 끼고 사용했습니다 
사용흔 거의 없다고 보시면 돼요
풀박입니다! 로지텍 블루트스 마우스 드려요",1590000
2025-04-25,macbookair,15,2023,m2,16gb,256gb,1000000,맥북 에어 15인치 M2 램 16기가 (램 16G / SSD 256G),"📢 제목에 ""제조사/ 브랜드 명""과 ""상품명(ex. 맥북 에어 13)”를 넣어 작성하면, 보다 빠른 판매가 가능합니다! 
📢 게시글 작성 시 배송 방법에 “직거래”와 “내 위치” 설정할 경우, 보다 빠른 판매가 가능합니다! 








🚨회원님의 거래 게시글을 노린 중고나라 운영진 사칭 피싱 사이트를 주의하세요🚨 
맥북 에어 15인치 M2 실버 (램 16GB, 16G, 16기가 / SSD 256GB)

상태: 외관 깨끗하고 기능 이상 없어요
특이사항: 램 16기가 업그레이드 / 영문자판

배터리: 사이클 80, 수명 100%
구매시기: 23년말 구매 (제조 23년 6월)

와이프와 함께 M4 신형으로 교체하면서 판매합니다. (기본형 + 램 16기가 총 2개 판매 중)

직거래: 강동구 올림픽파크포레온 3단지 / 정자역 4번출구",2160000
2025-04-25,macbookpro,13,2020,m1,8gb,1tb,590000,맥북 프로 13인치 2020 m1,맥북 프로 13인치 2020년 m1 용량은 1tb 입니다 마지막에 보시면 액정이 빛에 조금 갈라져서 가격 내렸습니다ㅜㅜ 겉면은 깨끗한 편입니다 충전기 정품 같이 드려요!,2230000
2025-04-25,macbookpro,16,2021,m1pro,16gb,512gb,550000,M1pro 맥북프로 16인치 스페이스그레이 (디스플레이파손),"2021년형 m1pro 맥북프로 16인치입니다! 512기가, 메모리 16램   ⭐️⭐️⭐️⭐️!!디스플레이 상단 왼쪽에 흑연심 같은게 박혀서 파손되었습니다!!⭐️⭐️⭐️⭐️  그외 전부 정상작동합니다.   혹시나 못 믿으실수 도 있으니 문자로 하나하나 원하시는거 말씀해주시면 실시간으로 전부 인증해드리겠습니다!  외장 모니터 이용해서 사용하시면 됩니다 클렘쉘 모드 혹은 수리해서 쓰실분 추천드립니다   *배터리 사이클: 248 *배터리 성능 최대치: 87% *스페이스크레이   +충전기는 따로 없고, 박스 조금 더럽긴하지만 원하시면 드리겠습니다…!  직거래: 6호선라인(응암~약수), 동국대학교 근방",3390000
2025-04-24,macbookair,13,2020,m1,8gb,256gb,730000,맥북 에어 2020 m1 16/512 13인치,"2021년 2월 구매 본품만 판매합니다.
필요하시면 usb허브도 1개 드릴게요.

초기화 완료
배터리성능 90%
실내에서만 사용하여 기스 거의 없습니다.
흡연× 애완동물× 쾌적한 환경에서만 사용했습니다.
에눌도 일정 가능하니 문의주세요.

직거래 가능(두정역) 환불은 안됩니다.",1290000
2025-04-24,macbookair,13,2020,m1,16gb,256gb,420000,맥북 에어 M1 16/256,"22년 10월 생산분
애케플 26년 8월 30일까지


상태는 사진 확인해주시고 
강의용으로 사용하였습니다

구성품은 다 있고
배터리 효율 94%
램 16기가
SSD 256기가

직거래시 서울 송파~위례 가능하며
택배거래시 전자기기 특성상 파손면책 동의하 배송 가능합니다",1560000
2025-04-23,macbookpro,16,2021,m1pro,16gb,512gb,750000,2020 m1 16g 512 13인치 맥북프로,박스도 가지고 있으나 충전기는 없습니다 사용감은 거의없고 사이클수는 88 배터리효율88입니다,3390000
2025-04-23,macbookair,13,2020,m1,8gb,256gb,700000,맥북에어m1 13인치 16/512,"맥북에어 2020 m1 13인치
램 16
ssd 512
배터리 사이클 95

기스없고 상태정상",1290000
2025-04-22,macbookair,13,2024,m3,16gb,256gb,1300000,미개봉) 맥북 에어 13 M3 16기가 256기가 실버,"기종 : MacBook Air 13(Apple M3 칩)
색상 : 실버
사양 : 
- 16기가 통합 메모리 
- 256GB SSD
- 8코어 CPU / 8코어 GPU

미개봉 제품이고 2025년 2월 제조된 제품입니다.

직거래 : 2호선 신림역 근처역들 or 양재역 근처

박스 뜯지 않은 완전 새상품입니다!

금주 미판매 시, 내리겠습니다",1860000
2025-04-22,macbookair,13,2020,m1,8gb,256gb,700000,맥북에어 m1 16 256 중급형 풀박,"배터리 사이클 127
효율 96%
애케플 보증기간 25/07/31

커버 씌우고 사용하여 매우 깨끗한 상태이며
전원 어댑터와 케이블은 포장도 안 뜯은 새제품이에요. 

맥북 포장되어온 박스도 그대로 보관중이라
안전하게 택배 발송 가능합니다.",1290000
2025-04-21,macbookpro,16,2021,m1pro,16gb,512gb,780000,2020 m1 16g 512 13인치 맥북프로,박스도 가지고 있으나 충전기는 없습니다 사용감은 거의없고 사이클수는 88 배터리효율88입니다,3390000
2025-04-21,macbookair,13,2020,m1,16gb,512gb,690000,Kyouns님 M1 맥북에어 13인치 16/512 풀박,"2020년에 출시한 맥북에어 M1 13인치 판매합니다.

배터리 사이클 183
성능 최대치 84%

16GB RAM
512GB SSD
GPU 7코어
영문 키보드
골드색상
풀박스 구성입니다

사진상에 있는 아주 조그만한 찍힘과 같이 각잡고 보아야 보이는 미세한 흠집만 존재합니다.
디스플레이도 키보드 자국이 있긴 하지만 다른 사용자들보다 깔끔하게 사용하여 많이 티나지 않습니다.
2021년 구매하여 사용하였고 애지중지하며 조심스럽게 사용하였기 때문에 깔끔합니다.
충전선은 미사용, 충전기 브릭은 사용하였으나 스크래치 외에 이상없습니다.

아무래도 고가품목이다보니 직거래 선호합니다만 택배도 가능합니다. 파손면책 동의시 포장 꼼꼼하게 신경써서 보내드립니다.
직거래는 충남 천안시 고속터미널 부근에서 합니다.

안심번호 또는 카페챗으로 연락주세요",1830000
2025-04-21,macbookair,13,2020,m1,16gb,256gb,600000,맥북 에어 m1 16/256 핑크골드,"전체적으로 아주 깨끗합니다

하판만 조금 기스가 있어요
사진 확인 하시구요
베터리 83프로

레어템인 핑크골드입니다

메모리 16기가 256ssd 입니다



 
 
 
 
 
📢 제목에 ""제조사/ 브랜드 명""과 ""상품명(ex. 맥북 에어 13)”를 넣어 작성하면, 보다 빠른 판매가 가능합니다! 
📢 게시글 작성 시 배송 방법에 “직거래”와 “내 위치” 설정할 경우, 보다 빠른 판매가 가능합니다! 








🚨회원님의 거래 게시글을 노린 중고나라 운영진 사칭 피싱 사이트를 주의하세요🚨",1560000
2025-04-19,macbookair,13,2020,m1,16gb,256gb,700000,맥북에어 m1 16gb 256,M1 맥북에어입니다. 메모리 16 ssd 용량 256  거의 사용안해서 배터리 상태도 좋습니다.,1560000
2025-04-19,macbookair,13,2020,m1,8gb,256gb,680000,맥북에어 m1 16/256 스그 팝니다,"상태 매우좋아요

베터리효율 사진과같구요 

충전선 동봉이며, 박스도 드립니다.

연락주세요~~",1290000
2025-04-18,macbookair,15,2024,m3,16gb,256gb,1512000,맥북에어 15인치 M3 10/10/16/256(미개봉),"⦿ 상품 정보 ⦿
 - 상품명 : 맥북에어 15인치 M3 10C/10G/16GB/256GB (미개봉)
 - 상품 구성 : 풀박스(미개봉)
 - 프로세서 : M3
 - CPU : 10
 - GPU : 10
 - RAM : 16GB
 - 저장공간 : 256GB
 - 색상 : 스페이스그레이
 - 등급 : 새상픔
 - 배터리 싸이클 : 0회
 - 보증기간 : 별도 문의 부탁드립니다.
 - 외관 상태 : 새상품
 - 기능 상태 : 정상",2160000
2025-04-18,macbookair,13,2020,m1,8gb,256gb,700000,맥북에어 M1 13인치 512 / 16 / 풀박 팝니다,"맥북에어 m1 13인치입니다.
- 램 16 ram / 하드 512
- 충전기 포함 풀박스
- 배터리 성능 93퍼
- 기스없음
- 스크래치 방지용 투명 필름이 전체적으로 부착되어있고 사진 상 보이는 자국들은 투명 필름 위에 들러 붙은 스티커의 끈끈이? 같은 거 입니다.

상태 많이 좋고 팔기 좀 아까운데 급전이 필요해서 싸게 올립니다. 제품 특성상 직거래 우선으로 받으며, 택배 거래도 가능하긴합니다. 직거래 위치는 강서구청 근처입니다.






 
 
 
 
 
📢 제목에 ""제조사/ 브랜드 명""과 ""상품명(ex. 맥북 에어 13)”를 넣어 작성하면, 보다 빠른 판매가 가능합니다! 
📢 게시글 작성 시 배송 방법에 “직거래”와 “내 위치” 설정할 경우, 보다 빠른 판매가 가능합니다! 








🚨회원님의 거래 게시글을 노린 중고나라 운영진 사칭 피싱 사이트를 주의하세요🚨",1290000
2025-04-18,macbookair,13,2020,m1,8gb,256gb,600000,맥북에어 M1 중급형 16 256,"21년 2월 구입. 박스 및 충전기 미포함
c타입 충전기 사용하시면 됩니다
배터리 성능 87. 사이클 223
작동상 하자 없습니다. 초기화 완료

상판에 스티커자국, 하판 생활기스
측면 자잘하고 작은 찍힘 정도 있어요
화면엔 먼지만한 데드픽셀 하나 있어요. 사진 참고

직거래 부산 동대신역, 택배 별도 5천원
택배는 포장 꼼꼼히 해서 보냅니다

31950",1290000
2025-04-17,macbookair,15,2024,m3,8gb,512gb,1250000,맥북 에어 15인치 M3칩 512기가 미개봉팝니다!!!!,미개봉입니다. 완전 미개봉,2160000
2025-04-15,macbookpro,14,2024,m4,16gb,512gb,1969000,Apple 맥북 프로 14 M4 스페이스 블랙 M4 10코어,"Apple 맥북 프로 14 M4 스페이스 블랙 • M4 10코어 • 512GB • 16GB • MAC OS • 2024.11  산 지 1개월 됐습니다  쿨거하시면 노트북 가방, 마우스패드, 마우스 드려요  택배 이용할 시 본인 부담 4천원 있어요  첫 장 기스 아닙니다 얼룩이라 지워져서 제가 지웠어요~  풀박스고 충전기와 충전기 어뎁터는 사용감이 있으나 원하시면 드려요",2390000
2025-04-15,macbookpro,13,2020,m1,8gb,256gb,500000,맥북프로 m1 13인치 8GB 256 실버,"주로 포토샵만 사용 했으며, 외관상 하자는 찍힘 좌측  터치바 밑 모서리쪽에만 있고 그 외 다른 하자는 없습니다. 사이클 281 배터리 81% 21년 3월 구입 맥북 사용하면서 같이 쓰던 매직 키보드 포함 키보드 박스도 있습니다.단품 판매 안합니다 충전기, 케이블, 박스 다 있습니다. 택배 거래만 합니다. 네고x 문자로 연락주세요 공1공-오8삼1-구2공1",1690000
2025-04-14,macbookair,13,2024,m3,8gb,256gb,1100000,맥북 에어 13 m3 스페이스그레이 16/256 팝니다,"와이프가 발주용으로 사용하던 물건인데 적응 못하고 방치하고 있길래 팝니다..
구입하자마자 케이스,키스킨 씌우고 사용해서 사진처럼 깨끗합니다
다만 고가의 제품이니 혹시나 모를 기스 확인 위해서 직거래로 직접 확인해주시면 좋겠습니다

직거래는 인천 논현 14단지 아파트 정,후문 에서만 합니다 택배거래시 택배비는 제가 부담합니다 감사합니다",1590000
2025-04-14,macbookair,13,2020,m1,8gb,256gb,510000,맥북 에어 m1 13인치 스그 풀박스,"맥북 에어 m1 스그입니다 본체 및 박스, 악세서리 다 포함입니다 흠집은 사진에 있는 아주 작은 흠집 (잘 안보임) 외엔 없습니다 배터리 효율 81입니다 서울 관악구에서 직거래 가능하고 택배도 가능합니다!",1290000
2025-04-13,macbookpro,16,2021,m1pro,16gb,512gb,1350000,맥북 프로 m1 pro 16인치 실버 16/512 판매합니다,"1월 1일에 번개장터에서 구매했고 제가 사용하기엔 오버스펙인듯 싶어 다시 재판매 합니다

구매 후 약 2주동안 거치대에 올려 약간의 코딩 및 영상시청 용도로 사용했고 현재는 보관중입니다

외관 상태는 받을때부터 상판에 아주 작게 눌림자국 두 곳 있는데 자세히 봐야 보일 정도입니가(사진 확인 해주세요). 

키보드도 1차 구매자분이 거의 거치대에 올려놓고 사용해서 사용감 아주 적고 저 또한 블루투스 키보드와 마우스를 연결해서 사용했습니다

구성품은 풀 박스고 추가로 1차 구매자분괴 나눴던 대화라던지 다른 사진 원하시면 더 보내드릴 수 있습니다

네고는 사절이고 구매 원하시면 편하게 채팅 주세요!",3390000
2025-04-13,macbookair,13,2024,m3,8gb,256gb,1250000,맥북에어 M3 미드나이트 16/256GB 3월구매,"3월 경품으로 받은 맥북에어 팝니다
박스 뜯고 애플 로그인정도만 해서 새거라고 보시면 돼요
배터리 성능은 당연히 100%입니다~",1590000
2025-04-12,macbookpro,16,2021,m1pro,16gb,8tb,3000000,맥북 m1pro 16인치 8테라ssd  (맥북 8tb),"m1pro 16인치 16기가 8테라 ssd  94프로 베터리  새것과 같은 외관   8테라 옵션은  360만원 추가입니다 구입가가 670 입니다  이젠 큰 용량을 안써서 판매 합니다  m3max , m3pro 와 교환도 합니다",6900000
2025-04-11,macbookpro,14,2024,m4pro,24gb,512gb,2650000,16인치 맥북 프로 16 M4 Pro,"📢 제목에 ""제조사/ 브랜드 명""과 ""상품명(ex. 맥북 에어 13)”를 넣어 작성하면, 보다 빠른 판매가 가능합니다! 
📢 게시글 작성 시 배송 방법에 “직거래”와 “내 위치” 설정할 경우, 보다 빠른 판매가 가능합니다! 


16인치 맥북 프로 m4 pro 모델입니다.

제원:
램 24gb
ssd 512gb
박스 풀

당근 구매 후 새재품이 생겨 판매합니다.

직거래만 진행하려고합니다.
신방화역, 방화역 인근




🚨회원님의 거래 게시글을 노린 중고나라 운영진 사칭 피싱 사이트를 주의하세요🚨",2790000
2025-04-11,macbookair,15,2024,m3,8gb,256gb,1550000,맥북에어 M3 15인치 스그 512/16 판매,"📢 제목에 ""제조사/ 브랜드 명""과 ""상품명(ex. 맥북 에어 13)”를 넣어 작성하면, 보다 빠른 판매가 가능합니다! 
📢 게시글 작성 시 배송 방법에 “직거래”와 “내 위치” 설정할 경우, 보다 빠른 판매가 가능합니다! 

맥북에어 M3 스페이스 그레이 15인치 512/16 판매해요.

구매일시: 2024.10.05 애플 공홈 (구매이력 있음)

구성품: 박스 + 전원 어댑터 및 케이블 + 맥북에어 본체 (풀박)

애플케어: ~27.10.14

상태: 
내외관 최상 (모서리 찍힘 및 데미지, 오염 없음) / 하판에는 생활기스 있을 수 있음

현재 사용하지 않고 있으며 화면 및 스피커, 지문인식 등 전부 정상작동 합니다.
배터리 사이클 수: 9 /성능 최대치: 100%

거래:
직거래: 경기 성남시 분당구 율동공원 B주차장 내 (직거래 선호)

택배:
파손면책 동의 및 무반품 조건으로만 진행

가격: 155만원

01o-5이97-5lO육

문의사항은 쪽지, 구매채팅, 문자, 전화 등 편한 방식으로 연락 주세요.





🚨회원님의 거래 게시글을 노린 중고나라 운영진 사칭 피싱 사이트를 주의하세요🚨",1890000
2025-04-10,macbookpro,16,2021,m1max,32gb,1tb,2000000,맥북프로 m1 max 16인치 10 CPU/32 GPU/32 RAM/1t,맥북 프로 m1 max 16인치 10 CPU/32 GPU/32 RAM/1 TB SSD(애케플) 팝니다  배터리 94  상태 A급(외관 기스없음)  영문키보드  각 물품 개별포장지도 안버렷을만큼 아껴서 썻고 많이 사용하지도 않아서 배터리도 양호합니다  애케플 12월까지라 안심하고 사용하셔도 됩니다 (양도 해드립니다)  고가물품거래이고 애케플 양도를 해야하니 직거래 하고요 지역은 안양 인근지역에서 합니다,3960000
2025-04-10,macbookair,15,2024,m3,16gb,256gb,1600000,맥북 에어 15 512/16기가 미드나이트 팝니다.,"케이스 씌워서 사용해서 깨끗합니다.
박스가 없습니다(충전기 있음). 
쿨거래시 에눌해드립니다.
필요하시면 사진 더 찍어서 보내드려요.
성수에서 직거래 원합니다.
010-4809-5270 연락주세요


 
 
 
 
 
📢 제목에 ""제조사/ 브랜드 명""과 ""상품명(ex. 맥북 에어 13)”를 넣어 작성하면, 보다 빠른 판매가 가능합니다! 
📢 게시글 작성 시 배송 방법에 “직거래”와 “내 위치” 설정할 경우, 보다 빠른 판매가 가능합니다! 








🚨회원님의 거래 게시글을 노린 중고나라 운영진 사칭 피싱 사이트를 주의하세요🚨",2160000
2025-04-10,macbookpro,16,2021,m1pro,16gb,1tb,1600000,m1맥북프로 16인치 1tb 렘32 실버 16인치 10코어 네고 교환x,"직거래 합니다 입금부터 하지 말아주세요  인터넷, 큐베이스12 용도로 사용했습니다 버벅임 없고 잘 돌아갑니다 외부와 디스플레이 모두 보호필름 다 붙여두고 깨끗하게 썼어요 키보드는 키스킨 사용해서 번들거림 없는데 키스킨 재질이 실리콘이라 실리콘 밀착되면서 자국이 좀 생겨서 사진 올려드려요 밝게 비춰보면 보이고 그냥 보면 심하게 눈에 띄지는 않습니다 감안해서 가격 정했고 네고는 어렵습니다 사실 분들만 연락 주세요  고가 제품이라 직거래합니다.  강남 서초인근 휴일에 직거래 원하시면 양재 근처나 구로 가산 신도림쪽 됩니다 불량화소 없습니다 사이클 수와 배터리 효율은 이미지 참고해주세요",3660000
